,beta,p-val,R-squared,chr,pos
6888,"[0.004231316476798197, -0.25081383602829954, 0.7985558154347113, -0.041271653478322345, -0.6891864075082013, 0.32379120595916877, 0.21802068098617217, 0.0]",0.0026538582436097524,0.0766782253545164,3R,1280000
6889,"[0.003687228686569871, -0.2366228415307909, 0.7980117276444849, -0.04181574126854998, -0.6897304952984276, 0.3232471181689416, 0.20709421323002758, 0.0]",0.003971023015823305,0.07305394481244587,3R,1290000
6890,"[0.003949700670135448, -0.21769749700411684, 0.7982741996280498, -0.04155326928498465, -0.6894680233148635, 0.30274694174087663, 0.20735668521359196, 0.0]",0.009536147364400005,0.06498319231576066,3R,1300000
6891,"[0.003949700670135448, -0.21769749700411684, 0.7982741996280498, -0.04155326928498465, -0.6894680233148635, 0.30274694174087663, 0.20735668521359196, 0.0]",0.009536147364400005,0.06498319231576066,3R,1310000
6892,"[0.003949700670135448, -0.21769749700411684, 0.7982741996280498, -0.04155326928498465, -0.6894680233148635, 0.30274694174087663, 0.20735668521359196, 0.0]",0.009536147364400005,0.06498319231576066,3R,1320000
6893,"[0.003949700670135448, -0.21769749700411684, 0.7982741996280498, -0.04155326928498465, -0.6894680233148635, 0.30274694174087663, 0.20735668521359196, 0.0]",0.009536147364400005,0.06498319231576066,3R,1330000
6894,"[0.003949700670135448, -0.21769749700411684, 0.7982741996280498, -0.04155326928498465, -0.6894680233148635, 0.30274694174087663, 0.20735668521359196, 0.0]",0.009536147364400005,0.06498319231576066,3R,1340000
6895,"[-0.03807580300056132, -0.2597230006748138, 0.7562486959573518, -0.08357877295568278, -0.3651281346084702, 0.2607214380701807, 0.13516981853137994, 0.0]",0.01956280697227153,0.05812599898203574,3R,1350000
6896,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1360000
6897,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1370000
6898,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1380000
6899,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1390000
6900,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1400000
6901,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1410000
6902,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1420000
6903,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1430000
6904,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1440000
6905,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1450000
6906,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1460000
6907,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1470000
6908,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1480000
6909,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1490000
6910,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1500000
6911,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1510000
6912,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1520000
6913,"[-0.05478936090200376, -0.27643655857625643, 0.73953513805591, -0.10029233085712425, -0.2355518615429812, 0.24400788016873715, 0.10587489287454628, 0.0]",0.02377099862375265,0.05622199512857928,3R,1530000
6914,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1540000
6915,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1550000
6916,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1560000
6917,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1570000
6918,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1580000
6919,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1590000
6920,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1600000
6921,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1610000
6922,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1620000
6923,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1630000
6924,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1640000
6925,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1650000
6926,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1660000
6927,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1670000
6928,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1680000
6929,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1690000
6930,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1700000
6931,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1710000
6932,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1720000
6933,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1730000
6934,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1740000
6935,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1750000
6936,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1760000
6937,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1770000
6938,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1780000
6939,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1790000
6940,"[0.27780837280824544, -0.20861365785197977, -2.1638912017701022e-17, -0.03246943013284753, -0.16772896081870425, 0.3118307808930153, 0.17369779359882365, 0.0]",0.014684178203395848,0.054603418932007486,3R,1800000
6941,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1810000
6942,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1820000
6943,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1830000
6944,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1840000
6945,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1850000
6946,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1860000
6947,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1870000
6948,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1880000
6949,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1890000
6950,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1900000
6951,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1910000
6952,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1920000
6953,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1930000
6954,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1940000
6955,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1950000
6956,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1960000
6957,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1970000
6958,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1980000
6959,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,1990000
6960,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2000000
6961,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2010000
6962,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2020000
6963,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2030000
6964,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2040000
6965,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2050000
6966,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2060000
6967,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2070000
6968,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2080000
6969,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2090000
6970,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2100000
6971,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2110000
6972,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2120000
6973,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2130000
6974,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2140000
6975,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2150000
6976,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2160000
6977,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2170000
6978,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2180000
6979,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2190000
6980,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2200000
6981,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2210000
6982,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2220000
6983,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2230000
6984,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2240000
6985,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2250000
6986,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2260000
6987,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2270000
6988,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2280000
6989,"[0.2713875234686802, -0.21503450719154288, 2.0069147165251625e-17, 0.011210181054976232, -0.17414981015826783, 0.30025541640300846, 0.16727694425926037, 0.0]",0.017056207405677593,0.05322125539084288,3R,2290000
6990,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2300000
6991,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2310000
6992,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2320000
6993,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2330000
6994,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2340000
6995,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2350000
6996,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2360000
6997,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2370000
6998,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2380000
6999,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2390000
7000,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2400000
7001,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2410000
7002,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2420000
7003,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2430000
7004,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2440000
7005,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2450000
7006,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2460000
7007,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2470000
7008,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2480000
7009,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2490000
7010,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2500000
7011,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2510000
7012,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2520000
7013,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2530000
7014,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2540000
7015,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2550000
7016,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2560000
7017,"[0.2806193760337251, -0.19046957143040233, -7.498891793830933e-17, 0.020442033620020506, -0.16491795759322397, 0.309487268968053, 0.09655274567289936, 0.0]",0.03066266723497435,0.047711183389710365,3R,2570000
