chr	pos	ID	effectSize
2L	4310000	22065	0.27527957268572795
2L	6430000	22065	-0.12218034808044523
2L	6710000	22065	0.41426588863451375
2L	7580000	22065	0.05592750246569006
2L	8570000	22065	0.08545373763544338
2L	11170000	22065	0.6691379651598495
2L	12140000	22065	-0.1067699670530177
2R	100000	22065	-0.21660065931275793
2R	12120000	22065	-0.013598019535731351
2R	13320000	22065	-0.13945257315334736
2R	13970000	22065	-0.14651563318849087
2R	16100000	22065	0.008313461842704525
2R	16980000	22065	-0.15360878889261
2R	17380000	22065	0.44593355923592043
2R	18580000	22065	0.15989179623097594
2R	19500000	22065	0.30831388511729607
3L	190000	22065	0.1266611460683793
3L	640000	22065	0.0
3L	1950000	22065	-1.5751544232336304e-17
3L	4030000	22065	0.1406916329877268
3L	4110000	22065	0.41032955813076066
3L	4960000	22065	0.17061910207660502
3L	8310000	22065	0.09402909530303753
3L	9670000	22065	-0.11436926239664055
3L	10800000	22065	0.0
3L	11870000	22065	0.12277291616282573
3L	12490000	22065	0.1403179532195978
3L	12960000	22065	0.0069259710304525254
3L	17650000	22065	0.1495345736574087
3L	20200000	22065	0.048124251698416026
3R	90000	22065	0.06999865485591675
3R	8800000	22065	0.15520681579548817
3R	10000000	22065	0.33628798251725717
3R	10990000	22065	-0.17093582041108107
3R	11340000	22065	0.2874691832934
3R	12680000	22065	0.0489986654863484
3R	13320000	22065	0.0
3R	15840000	22065	-6.5650403776297975e-18
3R	17040000	22065	0.09075145424388953
3R	20410000	22065	0.11647497871517681
3R	22240000	22065	0.15348181822077167
3R	22560000	22065	-0.21298968491427556
X	160000	22066	0.0919335765023397
X	2360000	22066	-0.1068589273398145
X	2780000	22066	0.06825012233909034
X	3930000	22066	0.18880020471527292
X	5560000	22066	-0.18962099098795288
X	6400000	22066	0.3862165227339879
X	6470000	22066	-1.6742565920795036
X	6790000	22066	0.266158894950277
X	9720000	22066	0.0
X	10480000	22066	-0.1749023096994804
X	13530000	22066	-0.009145146381573752
X	15440000	22066	-0.332383547756551
X	17640000	22066	0.17839422680933695
2L	70000	22066	0.0
2L	3760000	22066	0.2842967336059103
2L	4610000	22066	-0.32671804825757156
2L	6190000	22066	0.30807166427909727
2L	6610000	22066	-0.07141708986776256
2L	9530000	22066	-0.23927135469889607
2L	9830000	22066	0.6691379651598495
2L	12560000	22066	0.2499241899479605
2L	15750000	22066	0.053842596077042365
2L	16090000	22066	0.05643833428724383
2L	18010000	22066	2.225723370203173e-16
2L	19000000	22066	0.2611047298033299
2R	100000	22066	0.20434836695384567
2R	5400000	22066	0.3179671778651837
2R	8740000	22066	-0.13945257315334736
2R	10260000	22066	0.042334626440738474
2R	10750000	22066	-0.12128154634209717
2R	12870000	22066	-0.1517488043311881
2R	14040000	22066	-1.236558594029111e-16
2R	14560000	22066	0.13756680227713272
2R	14950000	22066	0.14306104328614105
2R	15010000	22066	0.08765846400079852
2R	18250000	22066	-1.1328299627265654
3L	190000	22066	-0.012994083585071786
3L	750000	22066	0.19473994806279668
3L	2020000	22066	0.3669937215968159
3L	2890000	22066	0.17911136528015204
3L	3810000	22066	-0.0414931825577495
3L	5850000	22066	0.10635176330981184
3L	8740000	22066	-0.13953877534420742
3L	10170000	22066	0.1056922357877009
3L	11650000	22066	0.0058740352191452155
3L	12800000	22066	0.03250369588570739
3L	13060000	22066	0.09677415885532668
3R	90000	22066	0.26115194496088606
3R	7150000	22066	0.08916173119153369
3R	10270000	22066	0.011606733958125975
3R	11490000	22066	0.12306153675342565
3R	14360000	22066	0.28592251179032435
3R	14930000	22066	0.0
3R	16200000	22066	-0.011957448723902503
3R	18560000	22066	0.7277504868512792
3R	18580000	22066	0.11785789589491164
3R	18590000	22066	-0.15953573982468766
3R	19740000	22066	0.41999268591657
3R	23300000	22066	0.29166812202665515
3R	24490000	22066	0.17566458057736134
X	160000	22067	0.0919335765023397
X	2950000	22067	0.02234946001737398
X	3510000	22067	0.0
X	4790000	22067	-0.047505737586096025
X	5600000	22067	0.0
X	6020000	22067	0.5488906463399544
X	8870000	22067	-0.07890023529423101
X	10680000	22067	0.0
X	11030000	22067	-0.09468715588301224
X	11790000	22067	0.282863884888899
X	16160000	22067	-0.08576828304309762
X	18970000	22067	0.6644791159876507
X	19300000	22067	-0.05318771451023256
X	20220000	22067	-0.4745829560749937
X	20420000	22067	-0.9231465799874136
2L	70000	22067	0.6691379651598495
2L	2650000	22067	-0.17069810291424062
2L	6430000	22067	7.370289444289052e-17
2L	8900000	22067	0.07178175088038201
2L	9910000	22067	-0.018487166898171273
2L	10360000	22067	0.023147426563600405
2L	12280000	22067	0.31792401181621954
2L	15410000	22067	1.01206295052117
2L	15620000	22067	-0.1936412771495458
2L	15840000	22067	0.49410521096079296
2L	19000000	22067	0.031058382694192754
2R	100000	22067	-0.08760604390110319
2R	12120000	22067	0.3405436365576945
2R	13540000	22067	-4.0332781411918254e-17
2R	14000000	22067	-0.17635457013675282
2R	14760000	22067	-0.13945257315334736
2R	14950000	22067	0.04558567974363628
2R	15010000	22067	-0.26875100831951537
3L	190000	22067	0.4800816397693476
3L	4120000	22067	0.19511097253399146
3L	4670000	22067	0.03991527134613489
3L	7420000	22067	0.22193325166606181
3L	10170000	22067	0.2596956532717279
3L	12360000	22067	0.0
3L	13560000	22067	0.09786746112096859
3L	17460000	22067	-1.1161308358212393e-16
3L	19660000	22067	0.14331718427761803
3R	90000	22067	0.23319565038405832
3R	6440000	22067	0.06421206817110052
3R	7450000	22067	-0.017499468596639485
3R	8010000	22067	0.011606733958125975
3R	9560000	22067	0.14219649484678915
3R	13940000	22067	-0.006720792413894741
3R	14600000	22067	0.10516409886386441
3R	16990000	22067	0.14158835208176154
3R	18960000	22067	1.613221948784177
3R	20290000	22067	-0.36675406402090993
3R	23300000	22067	0.18847727784577403
3R	24690000	22067	-0.023806081765746542
3R	25010000	22067	0.15198738745761772
3R	25520000	22067	1.1269809959565127e-18
3R	25840000	22067	0.02740681556625198
X	160000	22068	0.0919335765023397
X	3250000	22068	-0.3025008428207936
X	4780000	22068	0.14022834790731556
X	5360000	22068	-0.14065006142276837
X	5790000	22068	-0.1767176461784475
X	6310000	22068	0.0
X	10340000	22068	0.013981095451370301
X	13310000	22068	0.21784007534671057
X	14040000	22068	0.05473898493253937
X	14200000	22068	0.12628929611645848
X	14860000	22068	0.23031428570077034
X	15700000	22068	0.05696318879936789
X	17380000	22068	1.1061495547881108
X	20870000	22068	-0.14037344948419592
2L	70000	22068	0.22217850514984352
2L	1670000	22068	0.03940456507101102
2L	6330000	22068	-0.08578744167816652
2L	10010000	22068	0.03814474539343289
2L	10060000	22068	0.6691379651598495
2L	12830000	22068	0.030070397662331078
2L	17060000	22068	0.16010541667053388
2L	19450000	22068	0.04117106917953006
2R	100000	22068	0.08106900436053371
2R	2790000	22068	0.048971372205345164
2R	3690000	22068	-0.16203688303810856
2R	5240000	22068	-0.13945257315334736
2R	6910000	22068	0.16567641724302135
2R	9870000	22068	-0.18690499134089317
2R	10550000	22068	0.11037683887512241
2R	11660000	22068	0.05764212263946676
2R	12620000	22068	-0.08372563178985734
2R	14930000	22068	-0.1466014681333219
2R	15660000	22068	-0.19078979674052338
2R	16490000	22068	-0.12048574770673534
2R	16640000	22068	-0.09795761831246996
2R	17440000	22068	0.08765846400079852
2R	18250000	22068	-1.2753446596638947e-16
3L	190000	22068	0.1413600551609481
3L	3290000	22068	0.07550588922066438
3L	3690000	22068	-0.02974918651328201
3L	4250000	22068	0.26149330135426807
3L	7690000	22068	-0.02974918651328201
3L	8970000	22068	0.02357119759031462
3L	8990000	22068	0.14331718427761803
3L	10170000	22068	0.2769467047041804
3L	12430000	22068	0.5781013809332178
3L	12880000	22068	0.02810707371847805
3L	14790000	22068	1.2920735370338351e-16
3L	15750000	22068	1.115035606480247e-16
3R	90000	22068	-0.21298968491427556
3R	6440000	22068	0.12306153675342565
3R	10190000	22068	0.0824006212143959
3R	12960000	22068	-0.039282148566917335
3R	14360000	22068	0.2841801848871782
3R	14930000	22068	0.0
3R	18310000	22068	-0.052650639806494814
3R	18800000	22068	0.9052490264248245
3R	19730000	22068	0.2455686892484079
3R	20720000	22068	0.0
3R	21050000	22068	0.23945812793423796
3R	22560000	22068	0.27903076812841643
3R	24860000	22068	-0.4123946774701791
3R	25080000	22068	0.17566458057736134
X	160000	22069	0.0919335765023397
X	2950000	22069	0.13405259949922488
X	5560000	22069	0.282863884888899
X	6020000	22069	0.0
X	6430000	22069	-0.4917648608556272
X	7320000	22069	0.0
X	10290000	22069	-0.07617591529186968
X	12760000	22069	0.17839422680933695
X	13010000	22069	-0.09468715588301224
X	13290000	22069	0.2032441254652435
X	16160000	22069	-0.14519642155079848
X	17240000	22069	0.04050689594851173
X	18200000	22069	0.10403869866932136
X	18600000	22069	0.37048853791155495
2L	70000	22069	0.08577125997734364
2L	3760000	22069	0.6112845914182723
2L	4630000	22069	-0.11926412202362635
2L	5950000	22069	0.2650923649760043
2L	6580000	22069	0.2716693404862523
2L	10150000	22069	0.2519203970044843
2L	10810000	22069	0.025936696574293594
2L	11400000	22069	0.133354407704711
2L	11830000	22069	0.03201149693457658
2L	13730000	22069	0.6691379651598495
2L	19500000	22069	0.15252347388874832
2R	100000	22069	0.18733297161548493
2R	4430000	22069	-0.13945257315334736
2R	6100000	22069	-0.0028463007842679036
2R	6830000	22069	0.15046001201950143
2R	9860000	22069	-0.26875100831951537
2R	11110000	22069	-0.05533293059277705
2R	11590000	22069	0.16352802058818058
2R	12410000	22069	0.09321794902234411
2R	12710000	22069	-0.027812844862172524
2R	13530000	22069	0.08688002324285551
2R	14560000	22069	-0.039591936151154764
2R	14950000	22069	0.11954178171687375
2R	15010000	22069	-0.09505047601349001
2R	19050000	22069	-0.12128154634209717
3L	190000	22069	1.566444134103448e-16
3L	1900000	22069	0.0
3L	4010000	22069	0.1326807077159879
3L	5940000	22069	-0.12402935163533209
3L	7290000	22069	-1.1161308358212393e-16
3L	7430000	22069	0.07882358316944232
3L	10250000	22069	6.249892493876102e-17
3L	11120000	22069	6.919160610669851e-17
3L	11370000	22069	0.38556026968137813
3L	11910000	22069	0.0
3L	13850000	22069	0.19733182615410438
3L	15630000	22069	3.642562584667997e-17
3L	15940000	22069	1.8098586535208794e-16
3L	18900000	22069	1.9547127439444297e-16
3R	90000	22069	0.05215446933968905
3R	10010000	22069	6.857516052486437e-17
3R	10620000	22069	0.13607044081609299
3R	14100000	22069	0.011606733958125975
3R	14930000	22069	0.0964185038135032
3R	17790000	22069	0.0007370394253185392
3R	18230000	22069	0.012749472214125548
3R	18960000	22069	1.3691067513621413
3R	19300000	22069	-0.002750232255261026
3R	19740000	22069	0.2589620931881048
3R	20460000	22069	1.7341739985562756
3R	21830000	22069	-0.06796168086277268
3R	23220000	22069	0.09694354791129038
3R	26070000	22069	0.06182671088432134
X	160000	22070	0.0919335765023397
X	2330000	22070	-0.13073047179806696
X	2550000	22070	0.044075636434515626
X	3430000	22070	0.06071793516755867
X	4790000	22070	0.5750569893169273
X	5010000	22070	0.20456465495997153
X	5240000	22070	-0.03967886742392429
X	5800000	22070	-1.6319431056842235
X	6820000	22070	-0.014953240889064093
X	7520000	22070	-1.6739283959957658
X	7890000	22070	0.33222363462657867
X	9730000	22070	0.0
X	12010000	22070	0.2622005344193158
X	12800000	22070	-0.6694137624649962
X	13130000	22070	-0.2611637010211748
X	13320000	22070	-0.31722237738993836
X	14190000	22070	-0.2028820801086871
X	14930000	22070	-0.1298633826320112
X	15310000	22070	-0.14654241657079153
X	20170000	22070	-0.37216701268321783
2L	70000	22070	-0.1467848593031018
2L	2220000	22070	0.013199938365647451
2L	2430000	22070	-0.03306282393409135
2L	5210000	22070	0.27378378824664984
2L	7900000	22070	0.2580988991079597
2L	11230000	22070	0.6691379651598495
2L	12280000	22070	0.27554439293182054
2L	12930000	22070	-0.43674231975843336
2R	100000	22070	-0.07906409061195419
2R	4230000	22070	-0.08372563178985734
2R	6570000	22070	0.22950687637031247
2R	8000000	22070	-0.13945257315334736
2R	10860000	22070	0.13403621125303772
2R	12220000	22070	-0.0018400798606159063
2R	13820000	22070	0.7291250426839999
2R	13980000	22070	-0.20054763841969303
2R	14340000	22070	3.731812880892877e-17
2R	14470000	22070	0.15515955964753597
2R	15660000	22070	-0.19078979674052338
2R	16490000	22070	-0.055786819024968765
2R	16640000	22070	1.2154650091746208e-16
2R	17440000	22070	0.08765846400079852
2R	18250000	22070	-1.124994504428188
3L	190000	22070	0.1681419704246225
3L	670000	22070	0.13484149469554757
3L	2600000	22070	0.23050124432747932
3L	2840000	22070	0.06421194505210392
3L	5360000	22070	1.2920735370338351e-16
3L	8510000	22070	0.18923378147798067
3L	9490000	22070	3.0902117199456045e-17
3L	10150000	22070	-0.02579863641524896
3L	12570000	22070	5.16008753605552e-17
3L	15330000	22070	3.2745164034244134e-17
3L	16430000	22070	0.14193386907209798
3L	17650000	22070	-0.4635009757219942
3L	19140000	22070	9.931211125433387e-17
3R	90000	22070	-0.0544667568970396
3R	8330000	22070	0.011606733958125975
3R	10720000	22070	0.0
3R	11740000	22070	-0.10755364335545457
3R	14300000	22070	0.19877542098094075
3R	15530000	22070	1.3691067513621413
3R	17940000	22070	0.20815104863973408
3R	19350000	22070	1.4162944466982808
3R	19550000	22070	0.16953078595759133
3R	20100000	22070	0.16092856102368389
3R	20330000	22070	0.11503505983491867
3R	23160000	22070	0.22263310866328023
3R	23480000	22070	0.20109901628664373
3R	24690000	22070	0.02510083433771596
3R	26070000	22070	0.2639255195329541
3R	27070000	22070	0.04950724799197684
X	160000	22071	0.0
X	3420000	22071	-0.05603042785351832
X	4650000	22071	-0.09308502513870423
X	4710000	22071	0.0
X	6480000	22071	0.0919335765023397
X	6700000	22071	0.0
X	7510000	22071	-0.20158234153043908
X	13310000	22071	0.020345819595389947
X	18460000	22071	0.029053373140327743
X	18620000	22071	0.003450240813093225
X	18750000	22071	-0.007563812773294043
2L	70000	22071	-0.024939608834065777
2L	3450000	22071	-0.14177816608948646
2L	3560000	22071	0.6691379651598495
2L	3570000	22071	0.14243823291930693
2L	4060000	22071	0.11716262072683897
2L	4380000	22071	0.4482114398566225
2L	4420000	22071	-0.08086487977129453
2L	6590000	22071	-0.07942167028723404
2L	7060000	22071	0.609955497773655
2L	7970000	22071	-1.1567723102350785e-16
2R	100000	22071	-0.13945257315334736
2R	6030000	22071	-0.018383621667740324
2R	6670000	22071	0.07743106459079212
2R	7350000	22071	-0.5296363019594917
2R	8710000	22071	0.114060031952174
2R	9840000	22071	0.06953388639491037
2R	10490000	22071	-0.051945359859829884
2R	10850000	22071	0.17336914446714055
2R	11680000	22071	0.039476962708448936
2R	12100000	22071	0.1354202377668057
2R	12500000	22071	0.08044862317168536
2R	12610000	22071	0.03638816267280469
2R	18160000	22071	0.2958869295089886
2R	18420000	22071	-0.2632125363021439
2R	19680000	22071	0.5365929683284917
3L	190000	22071	0.5441180108711626
3L	750000	22071	0.20534270060386767
3L	1060000	22071	0.0
3L	2290000	22071	0.19581096971269837
3L	4660000	22071	-0.19580541130863757
3L	5360000	22071	1.2920735370338351e-16
3L	6830000	22071	0.14331718427761803
3L	7720000	22071	1.3836007857984825e-16
3L	9290000	22071	0.006693977331707027
3L	10170000	22071	0.03991527134613489
3L	11910000	22071	0.0
3L	12360000	22071	0.3616464652008473
3L	12960000	22071	0.048124251698416026
3L	17650000	22071	0.14232937036334292
3L	20130000	22071	-0.02579863641524896
3L	20510000	22071	-7.191190615426556e-17
3R	90000	22071	-0.21298968491427556
3R	10010000	22071	-0.06277862401102088
3R	13210000	22071	0.042554406832053276
3R	18640000	22071	0.9375972711303873
3R	19730000	22071	-0.36767897384010506
3R	22750000	22071	0.1566595853384145
3R	23020000	22071	-0.43287998823308577
3R	24750000	22071	-0.4853901638076466
3R	25430000	22071	0.0824006212143959
3R	26720000	22071	-0.4640989287885765
3R	27010000	22071	-0.23254838396251282
X	160000	22072	-0.07522495136409904
X	3420000	22072	0.7773524469998019
X	4780000	22072	0.0919335765023397
X	5800000	22072	0.0
X	6020000	22072	0.020345819595389947
X	6300000	22072	0.0
X	8200000	22072	0.35481730987178217
X	8360000	22072	-0.4476247879370166
X	8820000	22072	-0.1767176461784475
X	9280000	22072	0.0
X	10290000	22072	-1.4083518800411556e-17
X	11100000	22072	0.03098334369885078
X	11420000	22072	-7.039643616729588e-17
X	12350000	22072	-0.4926917851208682
X	13320000	22072	0.2032441254652435
X	14390000	22072	-0.055375338129404296
X	14900000	22072	-0.4272077880220285
X	15720000	22072	0.2758829396415138
X	17060000	22072	0.5348345105495386
X	18610000	22072	0.17040012211383318
X	19830000	22072	0.22815843551348902
X	20210000	22072	0.2116203651506192
2L	70000	22072	-0.043847970175048656
2L	930000	22072	-0.008116686110849529
2L	1380000	22072	0.08667887825504025
2L	1670000	22072	-0.03255128803379623
2L	3450000	22072	0.0
2L	3560000	22072	0.6691379651598495
2L	3570000	22072	0.017219763345228765
2L	3990000	22072	0.06334082702714607
2L	6090000	22072	-0.1635313460097841
2L	6230000	22072	-0.05280847126789953
2L	16240000	22072	0.7006715069060159
2L	18870000	22072	-0.022633035365021
2R	100000	22072	0.24717344912217148
2R	7070000	22072	0.10475392906510743
2R	10910000	22072	0.23565412912170494
2R	12100000	22072	-0.12088174546653448
2R	12500000	22072	-0.38288660362540095
2R	12610000	22072	0.04689806260467488
2R	13700000	22072	0.16365183703324154
2R	13980000	22072	-0.13945257315334736
2R	14240000	22072	-0.06251147660399378
2R	14240000	22072	-0.03601886515471858
2R	14290000	22072	0.13153449578677545
2R	16600000	22072	-1.3595558136352517
2R	16820000	22072	
2R	17140000	22072	0.008055272192577512
2R	17700000	22072	0.21565624906818776
2R	18580000	22072	0.035683691481489574
2R	19720000	22072	0.36040410112416627
3L	190000	22072	0.04618914961715875
3L	2020000	22072	0.48357172711525703
3L	4960000	22072	-0.12402935163533209
3L	8210000	22072	1.2920735370338351e-16
3L	9000000	22072	-0.040066237378802515
3L	9670000	22072	0.3190701515739716
3L	11370000	22072	0.14737735589630668
3L	14720000	22072	0.29915749436236166
3R	90000	22072	0.04057933699574699
3R	6890000	22072	-0.5191191223441884
3R	8370000	22072	-0.3855838314588925
3R	9100000	22072	0.01785130325985934
3R	14300000	22072	0.18920857700836646
3R	17750000	22072	0.09694354791129038
3R	18710000	22072	-0.21298968491427556
3R	19740000	22072	-0.3058688988067031
3R	21610000	22072	0.3346190492123119
3R	22840000	22072	-0.3727849448232166
3R	25210000	22072	-0.17051129023664788
3R	26000000	22072	-0.20434422660164417
3R	26060000	22072	0.1611455518242766
3R	26560000	22072	0.24414029824376898
3R	27140000	22072	-0.16836946186405344
X	160000	22073	0.5954395885092708
X	2360000	22073	0.0436796672559841
X	2500000	22073	0.0919335765023397
X	3430000	22073	0.5356406115937257
X	3930000	22073	0.1628541912288645
X	4780000	22073	0.0
X	6290000	22073	-3.4735117422639076e-17
X	7070000	22073	-0.07522495136409904
X	8430000	22073	-0.0010488698374396532
X	9550000	22073	0.0
X	10290000	22073	0.07776940878793143
X	10780000	22073	-0.09567333898972516
X	12910000	22073	0.18880020471527292
X	14010000	22073	0.00777482886246144
X	14580000	22073	0.41230430828960996
X	17060000	22073	0.18859347051213982
X	19250000	22073	-0.015419579559489596
2L	70000	22073	0.08667887825504025
2L	950000	22073	-0.004034326533123751
2L	1480000	22073	0.15975253626817099
2L	3990000	22073	-0.32746369797889485
2L	5070000	22073	0.14845083312900623
2L	5580000	22073	-0.09565315175791266
2L	7030000	22073	0.0
2L	7610000	22073	0.07262416623787399
2L	16240000	22073	0.6691379651598495
2L	19000000	22073	0.1860351928843977
2R	100000	22073	-0.08760604390110319
2R	10730000	22073	0.11954178171687375
2R	13540000	22073	-9.040657580636965e-17
2R	14560000	22073	-0.13945257315334736
2R	14930000	22073	0.05351393917127194
2R	16600000	22073	0.043668519536195965
2R	16820000	22073	-0.16623816668902464
2R	17140000	22073	-0.38288660362540095
2R	17810000	22073	0.09355438599675804
3L	190000	22073	0.10404323643117122
3L	520000	22073	0.06454155259682098
3L	1010000	22073	0.12787212694582326
3L	1740000	22073	-0.06844590175175017
3L	2760000	22073	-0.009047821885552233
3L	4340000	22073	0.0
3L	4600000	22073	0.2427474367055642
3L	5940000	22073	-0.1191370570921052
3L	7000000	22073	-1.1161308358212393e-16
3L	10690000	22073	0.2914487257948007
3L	14570000	22073	0.455114040032185
3L	17300000	22073	2.256858469604849e-17
3R	90000	22073	0.20926033557584434
3R	5090000	22073	-0.1685728474227946
3R	7020000	22073	0.17395988363594725
3R	7290000	22073	0.30720769365214967
3R	8720000	22073	0.011606733958125975
3R	10160000	22073	0.04519148536566624
3R	10390000	22073	-0.04880446640393771
3R	10970000	22073	0.11254913703088515
3R	16720000	22073	0.43490107340919393
3R	17430000	22073	1.2460829141184033
3R	19760000	22073	0.03331667271046542
3R	20270000	22073	0.16990652054015287
3R	20790000	22073	0.31376510930722457
3R	22330000	22073	0.9236287645209272
3R	23070000	22073	-0.09575663596605882
3R	23860000	22073	0.175520707616861
3R	26710000	22073	0.40441430077628315
X	160000	22074	0.0919335765023397
X	2950000	22074	-0.2642691883954111
X	4780000	22074	0.0
X	6480000	22074	0.282863884888899
X	6700000	22074	0.292758462310143
X	7510000	22074	0.017800560912766012
X	10180000	22074	0.18637883762665172
X	10300000	22074	0.0
X	10480000	22074	-0.04943996179696153
X	12310000	22074	-0.1767176461784475
X	12820000	22074	0.10403869866932136
X	13130000	22074	-0.1196868289404188
X	13320000	22074	-0.05560991338912877
X	14750000	22074	-0.06753513817203104
X	15720000	22074	0.5630073287857824
X	16580000	22074	0.1214103665821828
X	17820000	22074	-0.014051262908410495
X	18970000	22074	-1.943395158761947
X	19450000	22074	0.10091225361043589
2L	70000	22074	-0.43674231975843336
2L	930000	22074	-0.20136798594791921
2L	3220000	22074	0.10325235931861215
2L	3630000	22074	0.03620811598783135
2L	4080000	22074	0.041725065084870866
2L	6890000	22074	-0.11261385612760705
2L	7030000	22074	0.4339400004977423
2L	7150000	22074	-0.08794317821242698
2L	8150000	22074	0.6691379651598495
2L	10120000	22074	-0.0020004369465217702
2L	10720000	22074	0.7006715069060159
2L	11640000	22074	-0.09796710002140485
2L	12930000	22074	0.10325235931861215
2L	14740000	22074	0.41426588863451375
2L	14790000	22074	-0.0799998569377412
2R	100000	22074	-0.07778781937559977
2R	12160000	22074	-0.13945257315334736
2R	12460000	22074	0.06234452020034004
2R	12880000	22074	-0.021545828841021582
2R	16570000	22074	-0.02100242805280915
2R	17010000	22074	0.11721416612482163
2R	17100000	22074	0.12338519159196829
2R	17600000	22074	0.13538259656433405
2R	17980000	22074	-0.004247746362862098
2R	18300000	22074	0.044821782862261794
2R	18950000	22074	5.335158145137005e-16
3L	190000	22074	-0.3325701746331672
3L	1450000	22074	0.183775996442666
3L	2430000	22074	-0.44039438286307914
3L	4610000	22074	2.683520971144425e-17
3L	5960000	22074	0.28374053972322244
3L	6680000	22074	0.07345637377770782
3L	7570000	22074	1.2920735370338351e-16
3L	9980000	22074	0.16449498574072333
3L	10170000	22074	-0.02579863641524896
3L	10690000	22074	-0.08038119367773591
3L	11250000	22074	0.23060987488091084
3L	11490000	22074	-0.2190310137806581
3L	12740000	22074	1.4601818338953172e-16
3L	12860000	22074	6.249892493876102e-17
3L	13260000	22074	0.2333909902837499
3L	17680000	22074	-0.2127116096365203
3L	18050000	22074	-5.212379535623169e-16
3L	20720000	22074	0.1692073061997469
3R	90000	22074	0.3026279126200522
3R	5620000	22074	0.4006665817097882
3R	8330000	22074	0.011606733958125975
3R	13680000	22074	0.13531989736695624
3R	16720000	22074	0.14599787412296833
3R	17430000	22074	0.0
3R	18690000	22074	-0.02123264405166146
3R	19190000	22074	0.0
3R	19580000	22074	0.0439634262495134
3R	19720000	22074	0.8279796224351617
3R	20440000	22074	-0.15478874967949563
3R	20590000	22074	0.19201333226885314
3R	21500000	22074	0.06172534588573565
3R	21960000	22074	0.06249040694549878
3R	22670000	22074	-0.001774221049458789
3R	22900000	22074	0.047301005748507326
3R	23410000	22074	0.30454593019538395
3R	23500000	22074	0.07975950074912927
3R	26070000	22074	0.22848050138177253
X	160000	22075	0.0919335765023397
X	2360000	22075	1.0527589649186262
X	2770000	22075	-0.20158234153043908
X	4930000	22075	0.0
X	6420000	22075	-0.11026341055234964
X	6700000	22075	0.4262061363494136
X	7890000	22075	-0.1298633826320112
X	8740000	22075	-0.12977115654905405
X	9730000	22075	0.0
X	10430000	22075	0.07056070863960767
X	11030000	22075	0.3506315369859783
X	11110000	22075	0.0
X	12010000	22075	-0.15355662840071746
X	13290000	22075	0.18880020471527292
X	18200000	22075	0.20240282742007507
X	18630000	22075	0.2516637437456603
X	19830000	22075	-0.018715015418982822
X	20480000	22075	0.36160991446002955
X	21620000	22075	-0.17823286966026441
2L	70000	22075	0.04018852955652193
2L	1260000	22075	-0.05280847126789953
2L	1510000	22075	0.0
2L	1670000	22075	-0.16775589784669626
2L	3970000	22075	0.059213729270733206
2L	7160000	22075	0.6691379651598495
2L	11060000	22075	0.15499243788033967
2L	12280000	22075	-0.06426552894892351
2L	14970000	22075	0.14811581142869662
2L	16240000	22075	0.5711815944161132
2L	19000000	22075	0.1063630115661271
2R	100000	22075	-0.026251781182246754
2R	3690000	22075	-1.4805714765225833
2R	3900000	22075	-0.13945257315334736
2R	7420000	22075	-0.13080820324336528
2R	14760000	22075	-0.27095724570141055
2R	15100000	22075	-0.16445195562420387
2R	16120000	22075	0.12338519159196829
2R	17600000	22075	0.07613752441755255
2R	17980000	22075	-0.03749641191955996
2R	18300000	22075	-0.2632125363021439
2R	19680000	22075	0.18790717929028966
3L	190000	22075	0.0
3L	1450000	22075	-0.03165954398837793
3L	2290000	22075	0.35672897655991953
3L	4540000	22075	0.05023113343303534
3L	8400000	22075	0.13613604718818856
3L	10170000	22075	0.17526834274817046
3L	16960000	22075	0.10771845623401284
3L	20560000	22075	-1.1161308358212393e-16
3R	90000	22075	-0.21298968491427556
3R	9230000	22075	0.033133163768507015
3R	11740000	22075	1.3691067513621413
3R	14700000	22075	0.14820615624999045
3R	16080000	22075	-0.2105525572203571
3R	17040000	22075	0.2599941669925055
3R	18660000	22075	0.1580292702391648
3R	19350000	22075	-0.11275421881390549
3R	19790000	22075	0.36240007849832245
3R	22760000	22075	-0.18799403735266523
3R	24250000	22075	0.42592912084274737
3R	24690000	22075	0.06098261902029345
3R	26070000	22075	0.10029111186168888
X	160000	22076	-0.20618403129594742
X	2680000	22076	-3.4735117422639076e-17
X	2750000	22076	0.17572427937231214
X	3430000	22076	0.20126696113182302
X	4780000	22076	0.0919335765023397
X	5210000	22076	-0.2611637010211748
X	6320000	22076	-1.0539752923062466e-16
X	7520000	22076	0.010307247291882787
X	8360000	22076	-0.1606966505754528
X	9040000	22076	0.0
X	9040000	22076	
X	9330000	22076	-0.5218307571342411
X	9590000	22076	-0.5392659233055959
X	10050000	22076	0.0
X	13080000	22076	0.33263745789217947
X	14600000	22076	-0.5062702935117606
X	15580000	22076	0.025821388150161106
X	16080000	22076	0.0
X	17240000	22076	0.2709185521073274
X	18200000	22076	0.38057737953686993
X	18600000	22076	0.3252077583021236
2L	70000	22076	0.0
2L	950000	22076	-0.14373981571955413
2L	2230000	22076	0.22970671669770593
2L	5950000	22076	0.2650923649760043
2L	8310000	22076	-0.1079871890740915
2L	8370000	22076	0.2716693404862523
2L	9370000	22076	0.6691379651598495
2L	9690000	22076	-0.18244315488262752
2L	10240000	22076	0.1656562728572547
2L	12630000	22076	0.11520352124292267
2L	18870000	22076	0.730357482059416
2L	19500000	22076	0.16749106357975185
2R	100000	22076	0.06199297620868787
2R	9310000	22076	0.2822213269525258
2R	10820000	22076	-0.07778781937559977
